Ngram,Year_Added,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
sh2002005177,time perspective in adolescence,2002,1.796251758445777e-10,1.5689641946758925e-10,1.3074701622299104e-10,1.1206887104827804e-10,3.753231158405106e-11,3.5981702736379415e-11,2.6528649316975058e-11,2.6528649316975058e-11,1.7102735894169996e-11,1.7102735894169996e-11,1.7102735894169996e-11,5.7314232724893695e-11,4.8025151316062016e-11,7.143970534187868e-11,1.644171564769386e-10,1.949110674446887e-10,2.5317937032579406e-10,2.74322225649445e-10,2.3411072881872133e-10,2.403146174120455e-10,2.449565332320245e-10,1.5889764058101592e-10,1.4180583443601513e-10,1.0389110157477915e-10,8.274824625112818e-11,9.619214304059019e-11,1.0870799449106246e-10,9.276647158773521e-11,9.801671874936396e-11,1.1317220275998606e-10,1.6934589544151787e-10,2.387182554805126e-10,3.156559497912476e-10,3.5966826739119995e-10,4.218880532623283e-10,4.201760546638868e-10,4.674787561022497e-10,4.1356290614302793e-10,3.944007124858017e-10,3.6085768302067985e-10,3.506682325468294e-10,3.1554392035789853e-10,3.163547182153234e-10,2.5177320050235556e-10,2.5656256781779266e-10,2.349726623591358e-10,2.1114277984743016e-10,1.7591760455755909e-10,1.5620653659453864e-10,1.7553986216001238e-10
sh2002009165,slavic astrology,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3298111791747805e-12,6.3298111791747805e-12,6.3298111791747805e-12,6.3298111791747805e-12,6.3298111791747805e-12,6.3298111791747805e-12,6.3298111791747805e-12,0.0,0.0,1.6501778118563746e-11,1.6501778118563746e-11,1.6501778118563746e-11,5.514426812006487e-11,1.0117710042794365e-10,1.5032699886484225e-10,1.9841006813704964e-10,1.819082900184859e-10,1.966099644201691e-10,2.1193683316259434e-10,2.1857778682259672e-10,1.9227947210622076e-10,1.587194889407506e-10,1.1063641966854324e-10,1.2078654941318134e-10,1.1626630412399562e-10,1.058788428955269e-10,6.059539923402341e-11,4.08608816425206e-11,2.948279409960749e-11,3.537935291952898e-11,2.6461464096294574e-11
sh2002012052,communication and symbolic behavior scales,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.184816911528868e-12,8.184816911528868e-12,1.5440508246977735e-10,3.107122064598717e-10,4.650146502979283e-10,6.722216022912533e-10,9.091929842925632e-10,1.1930568581675072e-09,1.8861688451189883e-09,2.226872241665813e-09,2.662890067676806e-09,2.9409742473681823e-09,3.3424228380080874e-09,3.6167855223653447e-09,3.883324664313451e-09,3.792960160239492e-09,4.119079326633405e-09,4.325818758754706e-09,4.477091811370761e-09,4.320362709451877e-09,4.755062305215687e-09,4.863613947097317e-09,4.9698873696990545e-09,4.634289579566067e-09,4.99714141148038e-09,5.355941682720435e-09,5.436517074317423e-09,5.045679103203384e-09,4.742111495644107e-09,4.664745850008201e-09,4.813257094480962e-09,4.238110901904385e-09,3.7495284694560075e-09,3.753197743335453e-09,3.72656332459087e-09,4.021953388388955e-09
sh2003001897,teenagers' dreams,2003,1.5498947611436442e-11,2.4930418840440893e-11,2.0775349033700745e-11,2.6061538839692945e-11,2.6061538839692945e-11,2.5314497521998293e-11,2.5314497521998293e-11,2.5314497521998293e-11,2.4523525571362725e-11,4.077892735789211e-11,3.252483054708552e-11,4.015462912573423e-11,3.945662397998793e-11,6.166414155089101e-11,7.636532824745984e-11,6.820539966145844e-11,5.88585529521473e-11,6.554602049616395e-11,6.484763172871183e-11,6.408814847861218e-11,4.1880630907709104e-11,2.7179444211140283e-11,5.262882887427775e-11,7.79270705504003e-11,9.074899314152697e-11,8.381758333033039e-11,9.607169028567699e-11,1.0182421473452813e-10,1.4226872804834478e-10,1.602052969451595e-10,1.955000818969805e-10,2.621931020510956e-10,3.1587864120021155e-10,3.743445816225702e-10,4.392437024222254e-10,4.2861075105760094e-10,4.263973747499681e-10,3.9109875952871217e-10,3.7368038326355904e-10,3.53184276963292e-10,3.085633866473092e-10,2.471965355624725e-10,2.3340454618650924e-10,2.0828503703519882e-10,2.0725657004109062e-10,1.7105656276360038e-10,1.3786712991475143e-10,1.2263528792004022e-10,1.341636336749108e-10,1.3967029009048781e-10
sh2003003007,evolutionary psychology,2003,4.487199747188475e-09,4.245912618716652e-09,4.562085875736698e-09,4.18536930113511e-09,3.83917103564351e-09,3.806749519774665e-09,3.850137860314121e-09,4.1682317993999424e-09,4.467966235084069e-09,4.33252377129196e-09,4.855156163021044e-09,5.512356499830823e-09,6.300200868939296e-09,6.454559408778213e-09,7.253074855995134e-09,7.978166636264065e-09,9.331967798707565e-09,1.0792955004921912e-08,1.1735317018741437e-08,1.446798986666696e-08,1.975934668167558e-08,2.4549642367588387e-08,3.3291167685673654e-08,4.3071452020557576e-08,5.691843294255982e-08,7.65289662831213e-08,1.0012175308668095e-07,1.3283734406750537e-07,1.653418239787319e-07,1.9253616235018203e-07,2.388892828622535e-07,2.806797836835327e-07,3.219079102029232e-07,3.5304903726290124e-07,3.8043726605642226e-07,4.0798416498996626e-07,4.3122370463977543e-07,4.3648848720503897e-07,4.469200593309821e-07,4.480637038116861e-07,4.5635860229604045e-07,4.4695946633840115e-07,4.681963058485569e-07,4.73060164002095e-07,4.6511957099555435e-07,4.507290233625648e-07,4.416729182150319e-07,4.372393564664826e-07,4.4507069466015453e-07,4.0259308394657856e-07
sh2003005165,stoelting brief nonverbal intelligence test,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.391675879045624e-12,1.9232775094746302e-11,1.397822819794646e-10,1.743798488543621e-10,2.475336334715829e-10,3.2495787509269544e-10,4.0504610479156055e-10,4.826219126722161e-10,4.918350112102589e-10,4.2274669677576174e-10,4.358936326966299e-10,4.217203669609759e-10,3.7663543712389876e-10,3.2840629223976746e-10,2.4443880848006623e-10,2.2238461072632276e-10,1.7092341827610166e-10,1.2317891548033596e-10,6.419839659876914e-11,3.185908481473376e-11,0.0,0.0,0.0
sh2003005177,executive ability in children,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.008771539331247e-12,7.008771539331247e-12,7.008771539331247e-12,7.008771539331247e-12,7.008771539331247e-12,7.008771539331247e-12,7.008771539331247e-12,0.0,0.0,0.0,0.0,0.0,6.937236499534753e-11,1.0891431011041318e-10,1.8488661792024986e-10,2.6453097252370535e-10,2.906729896461664e-10,3.448589112688337e-10,3.844288855501889e-10,3.8200341302894817e-10,3.905556354512539e-10,3.318279738286277e-10,2.521836192251722e-10,2.4294300896407096e-10,1.8875708734140366e-10,1.4918711306004846e-10,1.108604815090532e-10,6.27663139716818e-11,5.310861241521655e-11,6.373033489825985e-11,5.008545661544517e-11
sh2003005178,spatial awareness skills program test,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.446593955733988e-10,1.446593955733988e-10,2.178131801906196e-10,2.9523742181173217e-10,3.867668249161024e-10,4.707343086758036e-10,4.707343086758036e-10,3.6038237473588556e-10,4.140949408767572e-10,3.940236232529466e-10,3.4431879173243575e-10,2.8009717561212304e-10,1.9612969185242183e-10,1.9612969185242183e-10,1.6182223021894108e-10,1.081096640780694e-10,5.502719708465926e-11,2.730778698405751e-11,0.0,0.0,0.0
sh2003005181,omni personality inventory,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.576543740267263e-11,2.576543740267263e-11,2.576543740267263e-11,2.576543740267263e-11,3.727048630037493e-11,3.727048630037493e-11,1.9454456894647214e-10,1.6877913154379953e-10,2.0427424236262633e-10,3.009082130292892e-10,3.5764772294515675e-10,4.3193395289036525e-10,4.617455148395574e-10,3.6108372641103463e-10,3.7718520965298753e-10,4.528027734508809e-10,4.598857822335489e-10,4.318035453008763e-10,3.599394572078347e-10,3.6216704040510043e-10,3.05554746187526e-10,3.102362632662852e-10,2.2084627380815546e-10,1.233877801519258e-10,1.1051892503018597e-10,1.1312464298640634e-10,8.533729972670656e-11
sh2003005185,behavioral and emotional rating scale,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.960099229224308e-11,2.960099229224308e-11,2.960099229224308e-11,2.960099229224308e-11,2.960099229224308e-11,2.960099229224308e-11,4.377760257475874e-11,2.9401822048453445e-10,6.519520617809249e-10,1.011502837838003e-09,1.5841129905840616e-09,1.95891993895866e-09,2.6454400376645685e-09,3.0958088999079513e-09,3.176364303525414e-09,3.4957681769151196e-09,3.6875723442059934e-09,3.6067024828033224e-09,3.7093405544562165e-09,3.6067276006079844e-09,3.8028280945861285e-09,4.29352374536499e-09,4.145438003283486e-09,4.547714202242568e-09,4.7472193368774156e-09,5.0116484107528716e-09,4.669708288702295e-09,4.253457895421674e-09,3.969426102627219e-09,4.022358561506234e-09,3.3590937028454837e-09
sh2003005186,personal coaching,2003,2.809692473473846e-09,2.7368860858190125e-09,2.8023098135968962e-09,2.700562098350329e-09,2.722094839218465e-09,2.635189665684783e-09,2.4722342744405115e-09,2.556425854239557e-09,2.416613508510983e-09,2.216926337446555e-09,2.27616493560036e-09,2.1475643431237825e-09,2.404580552530154e-09,2.312204606352048e-09,2.2196438348046475e-09,2.5469126530008883e-09,2.6280532427837488e-09,2.7283206324129376e-09,2.803279099425745e-09,2.762161810784417e-09,3.0261194373739008e-09,3.261450977838841e-09,3.3786874865342806e-09,3.6694278756394763e-09,4.431180154949667e-09,5.160532088956314e-09,7.083315221074432e-09,9.009376442302232e-09,1.1309646917391702e-08,1.3469229993250716e-08,1.717168295354129e-08,2.1376281929076846e-08,2.4901815918822382e-08,2.7209431089200312e-08,3.105336643383083e-08,3.226350593037758e-08,3.2718522002817e-08,3.316347036668483e-08,3.11956669623343e-08,2.9837949230441096e-08,2.782984168635261e-08,2.4149387646604396e-08,2.2839806594868965e-08,2.2442297454185782e-08,2.006137491866931e-08,1.8991383402644898e-08,1.7938957196937866e-08,1.7841330610807175e-08,1.7730333842780333e-08,1.744691311388047e-08
sh2003005196,face perception in infants,2003,0.0,0.0,3.2046397942705106e-11,2.746834109374723e-11,2.746834109374723e-11,2.746834109374723e-11,2.746834109374723e-11,2.746834109374723e-11,2.746834109374723e-11,0.0,0.0,0.0,1.5627308970676624e-11,2.3432160477827275e-11,2.3432160477827275e-11,2.3432160477827275e-11,2.3432160477827275e-11,2.3432160477827275e-11,3.073704881887248e-11,1.5109739848195858e-11,7.304888341045209e-12,7.304888341045209e-12,7.304888341045209e-12,7.304888341045209e-12,7.304888341045209e-12,6.721948394731011e-12,3.9888691556149474e-11,4.594616502738371e-11,4.594616502738371e-11,4.594616502738371e-11,5.141239814828883e-11,1.0477575156692913e-10,1.4324459773102609e-10,1.6977037930227771e-10,2.539765099618396e-10,2.8011852708430066e-10,3.3430444870696796e-10,3.7971389425596666e-10,4.211919652338406e-10,4.372119293589399e-10,4.3787566826404753e-10,3.72118576032397e-10,4.4738500404317705e-10,4.213960133217906e-10,4.1984173875559653e-10,3.364484187283269e-10,2.884411320902558e-10,2.660990131945577e-10,2.8500969917466533e-10,1.7879734498515987e-10
sh2004003042,positive psychology,2004,1.8923273763932213e-09,1.7643929914323842e-09,1.7407719189732607e-09,1.5942367792961702e-09,1.5063123218988267e-09,1.5157564013458723e-09,1.5992683918235921e-09,1.6641007104047286e-09,1.7490500362522215e-09,1.8341885217995226e-09,1.8214971728357035e-09,1.8569112334086503e-09,1.8705344262602365e-09,1.6095971703306807e-09,1.5221901219656227e-09,1.7951265726877187e-09,2.522855069694455e-09,2.7642413700274778e-09,2.8181676461704247e-09,2.824795624594462e-09,2.8311211653800748e-09,2.9723024066809406e-09,2.738277446555954e-09,2.3802995864035434e-09,2.377638533973547e-09,2.790183900889095e-09,3.0024404113720182e-09,5.637555087439111e-09,1.3676512799745294e-08,2.4762555357902127e-08,3.931061885483518e-08,6.864055004296035e-08,9.853058442705184e-08,1.4634940077515313e-07,1.9162500328036093e-07,2.405302127829666e-07,3.135289671318026e-07,3.8550920171657423e-07,4.735326950431765e-07,5.379142119545099e-07,5.947692724860803e-07,6.582438342931414e-07,7.597189746332793e-07,8.288775005373514e-07,8.752537253664934e-07,8.592938068765249e-07,8.962384115377658e-07,9.230227811056017e-07,9.514129937493454e-07,9.114305495605546e-07
sh2004003043,justice in adolescence,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.127700893264693e-12,8.127700893264693e-12,8.127700893264693e-12,8.127700893264693e-12,8.127700893264693e-12,8.127700893264693e-12,8.127700893264693e-12,0.0,0.0,0.0,6.652011778708809e-12,6.652011778708809e-12,6.652011778708809e-12,6.652011778708809e-12,6.652011778708809e-12,6.652011778708809e-12,6.652011778708809e-12,6.30203924759495e-12,6.30203924759495e-12,6.30203924759495e-12,6.30203924759495e-12,6.30203924759495e-12,1.6443499339935386e-11,6.476048467326682e-11,1.203560911647702e-10,1.7586809885378989e-10,1.7586809885378989e-10,1.964543874799496e-10,2.1255587072190251e-10,2.500341283224421e-10,2.2246053808596044e-10,1.8512626947282078e-10,1.296142617838011e-10,1.296142617838011e-10,1.090279731576414e-10,9.292648991568849e-11,4.5306772222808434e-11,2.45633771259587e-11,0.0,0.0,0.0
sh2004003047,theurgy,2004,2.2604456790739635e-08,2.5326634366107384e-08,2.4443130384327327e-08,2.372463125855611e-08,2.346105755402743e-08,2.4098585973963974e-08,2.096299784602938e-08,2.222138665188595e-08,1.9348865788352106e-08,1.895075763080107e-08,1.912402823303231e-08,2.0542636542228036e-08,2.0346991698648254e-08,2.2379018177278087e-08,2.3474641757234175e-08,2.4602493554804723e-08,2.8730561930030907e-08,3.1133888703734266e-08,3.070195331052778e-08,3.419452075956571e-08,3.533151311152109e-08,3.409776314177477e-08,3.879352736962937e-08,3.711108150446428e-08,3.658642984207181e-08,3.862912126284534e-08,4.0899034752656105e-08,4.427838063911227e-08,4.9495008442947333e-08,5.008544609806455e-08,5.3422707870549266e-08,5.8059367973535755e-08,6.187493250453138e-08,6.23078946032442e-08,6.281102859604609e-08,6.290893131273368e-08,6.307676112627233e-08,6.622566631247654e-08,6.537227024388289e-08,6.952250760004577e-08,7.7059499210235e-08,8.445279613134014e-08,9.132050331602963e-08,9.999957612121166e-08,9.990584951636136e-08,1.0326646282582001e-07,1.0484069457078074e-07,1.0326660950024193e-07,1.0087321558119313e-07,9.830023186500197e-08
sh2004003048,protection magic,2004,4.394187964884555e-11,4.7083555110294386e-11,3.923629592524532e-11,6.506082280065075e-11,6.439690546684268e-11,8.753006355436251e-11,8.753006355436251e-11,7.083829653816868e-11,7.784036708852986e-11,8.557080589745501e-11,5.4141093889871685e-11,4.6387132726247575e-11,5.1448800081344004e-11,6.55280190228361e-11,8.65036192478273e-11,1.0539268218066689e-10,1.1080282822214675e-10,1.2352750171957487e-10,1.630930787247361e-10,1.3489825328211984e-10,1.3348967863630838e-10,1.6879604757586668e-10,1.6466460833752808e-10,1.5765526136563808e-10,1.5112267191609773e-10,1.3589343935852382e-10,1.71906950480194e-10,2.4686523807303043e-10,2.6759156596905294e-10,2.682864377085663e-10,2.967684218408666e-10,3.5337038602795927e-10,5.080506209184258e-10,6.440617592822536e-10,6.477906603987092e-10,6.086494141030066e-10,7.344912431238105e-10,9.246721072362985e-10,1.1033897476253607e-09,1.1453997631313432e-09,1.2228137500585363e-09,1.373976835084001e-09,1.7471900285686332e-09,1.829635758375327e-09,1.8616908545519642e-09,2.0282850780872774e-09,2.3962257570041084e-09,2.5045849740233197e-09,2.6659726835853713e-09,2.6130754270450862e-09
sh2004005604,haunted universities and colleges,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.134534216047257e-11,8.348268505058748e-11,1.811613597230937e-10,2.7142496583643094e-10,2.7142496583643094e-10,2.985179266477646e-10,3.4374075213212356e-10,3.9492120486515706e-10,3.765058324635616e-10,3.305610963526868e-10,2.4029749023934954e-10,2.4029749023934954e-10,2.132045294280159e-10,1.6798170394365693e-10,9.545590905015087e-11,5.1733938561631425e-11,0.0,0.0,0.0
sh2004005608,judgment in adolescence,2004,2.4793367706110736e-10,1.983469416488859e-10,1.6528911804073823e-10,1.7469277413528772e-10,1.3652535451364704e-10,1.6597518894981685e-10,2.0427643505309996e-10,2.108166498514054e-10,2.842560071254179e-10,3.3302221248500604e-10,3.235163084845473e-10,3.2144549076089975e-10,2.713924804133492e-10,2.2994247428750498e-10,2.205644283286607e-10,1.4712507105464822e-10,1.1217597584949653e-10,9.535296015074556e-11,6.483376583615071e-11,8.992284694642195e-11,8.177529784278042e-11,8.021264803164437e-11,9.929968652899747e-11,1.434548105305744e-10,1.9529551339198774e-10,3.3581240516508283e-10,5.416798587057744e-10,6.788355086384534e-10,8.505861669767205e-10,1.0701218750416456e-09,1.1471528023134145e-09,1.3421611411553893e-09,1.5398631348203675e-09,1.7995810714615296e-09,1.90809526115895e-09,2.0014472941079895e-09,2.0252997260423414e-09,2.094248683696755e-09,2.200505575870672e-09,2.2190731023552512e-09,1.9346460395998554e-09,1.905153799104862e-09,1.877885872596836e-09,1.808047511312313e-09,1.8327083898103271e-09,1.7118645271160406e-09,1.555349660572628e-09,1.5566591389746625e-09,1.556021880788627e-09,1.505824073072537e-09
sh2004005659,joint attention,2004,3.939633539534748e-09,3.664699058103516e-09,3.5851460388388228e-09,3.552285422163998e-09,3.4668283759626513e-09,4.184618308612974e-09,4.679538201875421e-09,5.2263482435659685e-09,5.79133740566792e-09,6.712015344317075e-09,7.373266240617848e-09,9.635189084089559e-09,1.0260054962375951e-08,1.105799961171962e-08,1.2369403714094072e-08,1.3468334933430802e-08,1.5377463194168487e-08,1.6909090637098496e-08,1.7688986259387478e-08,1.89316115185261e-08,2.1487472192422662e-08,2.295986356394751e-08,2.6852514763340907e-08,3.171578352078756e-08,4.144015465154526e-08,4.732729026189962e-08,5.5600383708319974e-08,6.326552584986647e-08,7.554559247415136e-08,8.197687148646978e-08,8.956263802321698e-08,9.278248187012078e-08,1.198755107599338e-07,1.3302713293664966e-07,1.456211384244312e-07,1.602176500864868e-07,1.7044024871519315e-07,1.8000561843173335e-07,2.0187384979834603e-07,1.9474226811204224e-07,2.0635099338278676e-07,2.1976893847808213e-07,2.1871607149946084e-07,2.5361845785353994e-07,2.587407174799161e-07,2.4912610601975674e-07,2.507807201108341e-07,2.502944089766146e-07,2.471830036265832e-07,2.5711159291636615e-07
sh2005000869,psychoanalysis and colonialism,2005,3.141909996062786e-11,2.513527996850229e-11,2.0946066640418575e-11,1.7953771406073062e-11,1.7953771406073062e-11,1.7953771406073062e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.931409811196585e-12,1.3583421589905394e-11,1.3583421589905394e-11,1.3583421589905394e-11,2.6308113921474127e-11,4.563219197347859e-11,4.563219197347859e-11,1.3450775562806605e-10,1.782720588213874e-10,2.127872055144943e-10,2.590095058073251e-10,3.0051725641696715e-10,5.252373555927495e-10,6.418641436808528e-10,6.641653541623288e-10,7.942838445494451e-10,1.153399296210944e-09,1.3605752705037055e-09,1.6048440042160106e-09,1.6452593721928896e-09,1.7720222496694517e-09,1.965065010017808e-09,2.247140450404147e-09,2.1413384671582177e-09,2.22435122850568e-09,2.3539318639139874e-09,2.412391836887589e-09,2.5980252046919894e-09,2.5559891494997263e-09,2.442275387713281e-09,2.5277704041037906e-09,2.5709936922468923e-09
sh2005001736,haunted parsonages,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.476807995214677e-12,5.476807995214677e-12,5.476807995214677e-12,5.476807995214677e-12,5.476807995214677e-12,5.476807995214677e-12,8.903163771699165e-11,1.6048774214334165e-10,1.6048774214334165e-10,1.8008997467891926e-10,2.2607058288873612e-10,2.965114899642986e-10,3.280867185072113e-10,2.796091988896013e-10,2.0267628646803663e-10,2.0267628646803663e-10,1.8307405393245902e-10,1.3709344572264215e-10,6.66525386470797e-11,3.507731010416697e-11,0.0,0.0,0.0
sh2005003018,suffering in old age,2005,2.949750339820145e-10,2.623725847694658e-10,2.4000808516537003e-10,2.491859397395808e-10,2.648843168616212e-10,3.402960215202557e-10,2.5521854074561645e-10,2.3440271945673885e-10,2.5855663047088685e-10,2.8308442098382413e-10,2.561404312857134e-10,2.2985021376288805e-10,1.3578516436241195e-10,1.591997188838639e-10,1.570677060636072e-10,1.1406196820384906e-10,1.0035610239648004e-10,9.793060509347536e-11,1.337176346832043e-10,1.8978780898039537e-10,1.8741560684329018e-10,2.195197119319354e-10,2.6642707881155813e-10,2.847845887681595e-10,3.117718181836323e-10,2.9483028270755566e-10,2.71926851571783e-10,2.9934428745294536e-10,3.1092425063177533e-10,2.8686295402583333e-10,3.1043232270481063e-10,3.0670420617900136e-10,3.137095072801101e-10,6.604042927595342e-10,7.022081066422801e-10,6.614216932091362e-10,7.740404289746649e-10,7.990779050353374e-10,8.621438939744001e-10,9.069503461737024e-10,5.91756240734899e-10,5.799134798359759e-10,7.340531406924937e-10,6.549821969514812e-10,6.191654069414338e-10,6.732944851452404e-10,6.540105614809872e-10,6.875669946587726e-10,7.152912158414627e-10,5.786210824712534e-10
sh2005003362,dewey color system,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.503129879836018e-12,6.503129879836018e-12,6.503129879836018e-12,1.225565432868717e-11,1.225565432868717e-11,9.360432022740918e-11,1.5591347013058484e-10,1.8997618062011057e-10,6.194605017432028e-10,6.762000116590703e-10,1.038845339116991e-09,1.103437056012727e-09,1.052967824044515e-09,1.0228616406252451e-09,1.0828263127419087e-09,6.782340661315445e-10,6.460579333416356e-10,2.8694487559853346e-10,2.3303287375161675e-10,2.2355753062245195e-10,2.3292056477997036e-10,1.4868206566725258e-10,1.2378999115452467e-10,1.1576438303332696e-10,1.2591854781085487e-10,1.387086834281348e-10
sh2005003372,counseling psychology,2005,2.8370560241353093e-07,3.1791919392620825e-07,3.179494281607687e-07,3.132609887234896e-07,3.2346505669403723e-07,3.337463950104607e-07,3.381783248326037e-07,3.471556513392839e-07,3.3221259452651766e-07,3.4514219370205896e-07,3.479143414901663e-07,3.685904712003029e-07,3.675397860508038e-07,3.7814029835258376e-07,3.861158826209965e-07,3.811442627933703e-07,3.8002524980742687e-07,3.928395983336664e-07,3.78154081210871e-07,3.855209711244431e-07,3.725905829946823e-07,3.6712408256528036e-07,3.693823910999991e-07,3.680825405032966e-07,3.6321316390839987e-07,3.660558461314467e-07,3.467468295027809e-07,3.576968286329267e-07,3.4999457135947987e-07,3.515066762928089e-07,3.5292194188849776e-07,3.611021086720257e-07,3.8190018471218057e-07,3.9678216488963e-07,4.171771414186731e-07,4.468133030912211e-07,4.6235874777868816e-07,4.630888564982021e-07,4.855021986591157e-07,4.735542822907909e-07,4.82534654750346e-07,4.6396104293065395e-07,4.416345605282134e-07,4.299800776910822e-07,4.1732851241947644e-07,3.691732637429505e-07,3.5394397272445194e-07,3.342841617375256e-07,3.249444456392137e-07,3.101907804954618e-07
sh2005003468,distraction,2005,1.8802240623269628e-06,1.850280132695281e-06,1.834706193352964e-06,1.823430802614815e-06,1.803835374207926e-06,1.829287453604389e-06,1.829331316386347e-06,1.817101111575153e-06,1.8456836275041307e-06,1.8742836368649106e-06,1.9070337343738264e-06,1.9415862015697715e-06,1.9542523687225895e-06,2.005534197492652e-06,2.0545804824159486e-06,2.109119846305142e-06,2.1662247179797138e-06,2.231159807350744e-06,2.3009816975736493e-06,2.392450301893362e-06,2.4665521066808857e-06,2.5444747902945394e-06,2.6245538660137465e-06,2.730593411937539e-06,2.8491245020457822e-06,2.988995480606577e-06,3.150009788055166e-06,3.343748856175876e-06,3.6397668005999248e-06,3.867514900604947e-06,4.077144697804976e-06,4.306587969830613e-06,4.539263798113148e-06,4.758107719891087e-06,4.996201849423751e-06,5.181648162346646e-06,5.501739904981054e-06,5.9419713088174865e-06,6.44454010924036e-06,6.856738706523555e-06,7.230430941644903e-06,7.719923156320018e-06,8.18172144382379e-06,8.523518082605448e-06,8.750812184305254e-06,8.777428240891649e-06,8.896858289362008e-06,9.056762329802057e-06,9.042296223725486e-06,8.964066105747806e-06
sh2005005407,introversion in children,2005,1.5461860090881796e-10,1.2369488072705437e-10,1.1322375328970402e-10,1.0530302820198147e-10,5.223495445706914e-11,6.845395480617864e-11,6.751350024671232e-11,4.12049734610509e-11,4.9364902047052286e-11,8.130796135581114e-11,7.305386454500455e-11,9.594326127222125e-11,9.454725098072864e-11,1.0871833740806152e-10,1.1606893075634593e-10,1.0790900217034455e-10,6.727049770402108e-11,6.727049770402108e-11,4.4381100976804384e-11,2.955811091918749e-11,7.35059334828441e-12,4.598487860337944e-11,4.598487860337944e-11,5.2426237954047596e-11,5.892936783388362e-11,7.809076252704043e-11,1.2850707650780002e-10,1.2850707650780002e-10,8.252219790442058e-11,1.0963841987066125e-10,1.0838948984380283e-10,1.0188635996396681e-10,1.203048419813018e-10,8.020480262081542e-11,1.357168103098351e-10,1.357168103098351e-10,1.2918687696975414e-10,1.6693173629115218e-10,2.0926037291868482e-10,1.9657257047310329e-10,1.985379844158094e-10,1.5231077089045934e-10,1.5231077089045934e-10,1.3707550496463598e-10,9.41382163194282e-11,6.267092227119075e-11,3.777884800628049e-11,2.9746686017184665e-11,2.2697311391484123e-11,2.837163923935515e-11
